contract_id,contract_number,start_date,end_date,amount,fiscal_year,purpose,program_id,provider_id,agency_name
8103,CT126020161415601,09/01/2015,08/31/2019,2919544,FY2020,Elementary and Middle School Youth,279,14,DYCD
8104,CT126020161412920,09/01/2015,08/31/2019,557989,FY2020,Elementary & Middle Schoool,279,331,DYCD
8105,CT126020161412921,09/01/2015,08/31/2019,1812932,FY2020,Elementary & Middle School,271,331,DYCD
8106,CT126020161409650,09/01/2015,08/31/2019,1440000,FY2020,Elementary and Middle School Youth,279,479,DYCD
8107,CT126020161413218,09/01/2015,08/31/2019,1512604,FY2020,OST Middle SchooL Target Zip: Bronx,279,369,DYCD
8108,CT126020160001687,09/01/2015,08/31/2019,2269727,FY2020,OST Elementary School Target Zip: Brooklyn,279,447,DYCD
8109,CT126020161411086,09/01/2015,08/31/2019,834100,FY2020,FY15 OST Program for Albert G. Oliver Elem. School Youth,271,639,DYCD
8110,CT126020161400020,09/01/2015,08/31/2019,806736,FY2020,COMPASS: COMPREHENSIVE AFTERSCHOOL SERVICES,271,560,DYCD
8111,CT126020160002266,09/01/2015,08/31/2019,2090885,FY2020,OST Middle School  Non-Target Zip: Queens,279,466,DYCD
8112,CT126020160002239,09/01/2015,08/31/2019,902901,FY2020,OST Middle School Target Zip: Queens,279,466,DYCD
8113,CT126020161403098,09/01/2015,08/31/2019,1510496,FY2020,OST Elementary School Target Zip: Bronx,271,661,DYCD
8114,CT126020161402436,09/01/2015,08/31/2019,440940,FY2020,COMPASS  Renewal of FY 2012  OST Program,279,386,DYCD
8115,CT126020161409931,09/01/2015,08/31/2019,2110918,FY2020,OST Program Jordon L. Mott Middle School 22,279,369,DYCD
8116,CT126020161400934,09/01/2015,08/31/2019,1527670,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,279,6,DYCD
8117,CT126020161403563,09/01/2015,08/31/2019,3079904,FY2020,OST Elementary SchoolsTarget Zip: Brooklyn,271,3,DYCD
8119,CT126020160002120,09/01/2015,08/31/2019,1382943,FY2020,OST MIDDLE SCHOOL TARGET ZIP: MANHATTAN,279,124,DYCD
8120,CT126020160003453,09/01/2015,08/31/2019,1767985,FY2020,OST Middle School Non-Target Zip: Bronx,279,202,DYCD
8121,CT126020161400691,09/01/2015,08/31/2019,1825561,FY2020,COMPASS  Renewal of FY 2012  OST Program for Elementary,279,6,DYCD
8123,CT126020160001923,09/01/2015,08/31/2019,1942808,FY2020,Out of School Time Elementary Target Zip: Brooklyn,271,444,DYCD
8124,CT126020160001921,09/01/2015,08/31/2019,1500738,FY2020,Out of School Time Middle School Target Zip: Manhattan,279,444,DYCD
8125,CT126020161403097,09/01/2015,08/31/2019,2152187,FY2020,OST Elementary School Target Zip: Manhattan,271,661,DYCD
8126,CT126020161403099,09/01/2015,08/31/2019,2377129,FY2020,Comprehensive afterschool services for elementary students,271,661,DYCD
8127,CT126020160002432,09/01/2015,08/31/2019,864000,FY2020,OST Middle School Target Zip: Queens,279,205,DYCD
8128,CT126020160003211,09/01/2015,08/31/2019,1815066,FY2020,OST Programs for Elementary and Middle School Youth,279,655,DYCD
8129,CT126020160002945,09/01/2015,08/31/2019,1728000,FY2020,OST Middle Schools Target Zip: Brooklyn,279,115,DYCD
8130,CT126020160002802,09/01/2015,08/31/2019,2662089,FY2020,OST Elementary and MIddle School Target Zip: Brooklyn,279,703,DYCD
8131,CT126020160003424,09/01/2015,08/31/2019,1380497,FY2020,OST Middle School Youth Target Zip: Queens,279,607,DYCD
8132,CT126020160001743,09/01/2015,08/31/2019,797788,FY2020,OST Middle School Target Zip: Bronx,279,226,DYCD
8133,CT126020160001704,09/01/2015,08/31/2019,1675748,FY2020,OST Elementary School Non-Target Zip: Brooklyn,271,614,DYCD
8134,CT126020160002720,09/01/2015,08/31/2019,1868760,FY2020,OST Elementary and MIddle School Target zip: Brooklyn,271,703,DYCD
8135,CT126020160002118,09/01/2015,08/31/2019,2134203,FY2020,OST MIDDLE SCHOOL TARGET ZIP: BROOKLYN,279,361,DYCD
8136,CT126020160002117,09/01/2015,08/31/2019,3551194,FY2020,OST MIDDLE SCHOOL TARGET ZIP: BROOKLYN,279,361,DYCD
8137,CT126020161401594,09/01/2015,08/31/2019,2080228,FY2020,OST Elementary School,271,499,DYCD
8138,CT126020161401592,09/01/2015,08/31/2019,2045286,FY2020,OST Elementary School,271,864,DYCD
8139,CT126020160001685,09/01/2015,08/31/2019,1597149,FY2020,Out of School Time Elementary School Target Zip:Bronx,271,649,DYCD
8140,CT126020161401591,09/01/2015,08/31/2019,1804648,FY2020,OST Middle School,279,651,DYCD
8141,CT126020160002221,09/01/2015,08/31/2019,879538,FY2020,OST MIDDLE SCHOOL TARGET ZIP: QUEENS,279,133,DYCD
8142,CT126020161400890,09/01/2018,08/31/2019,2081839,FY2020,OST Elementary School,271,499,DYCD
8143,CT126020160001922,09/01/2015,08/31/2019,1768608,FY2020,OST Middle School Non-Target Zip: Manhattan,279,611,DYCD
8144,CT126020160002386,09/01/2015,08/31/2019,2202194,FY2020,Elementary School,271,31,DYCD
8145,CT126020160003451,09/01/2015,08/31/2019,1394397,FY2020,Out of School Time  Elementary School Target Zip - Bronx,271,40,DYCD
8146,CT126020161404443,09/01/2015,08/31/2019,456945,FY2020,OST Middle School Target Zip-Brooklyn,279,401,DYCD
8147,CT126020160002312,09/01/2015,08/31/2019,1264522,FY2020,Out of School Time Elementary School Target Zipcode Brooklyn,271,273,DYCD
8148,CT126020161404985,09/01/2015,08/31/2019,2049288,FY2020,OST Program for Elementary and Middle School Youth,271,479,DYCD
8149,CT126020161404982,09/01/2015,08/31/2019,1966700,FY2020,OST Program for Elementary and Middle School Youth,271,479,DYCD
8150,CT126020161404984,09/01/2015,08/31/2019,1840200,FY2020,OST Program for Elementary and Middle School Youth,271,479,DYCD
8151,CT126020161403348,09/01/2015,08/31/2019,2186604,FY2020,COMPASS Renewal of FY 15  OST  Elementary & Middle. School,271,666,DYCD
8152,CT126020160002723,09/01/2015,08/31/2019,1956180,FY2020,OST Elementary and MIddle School Target zip:Brooklyn,271,526,DYCD
8153,CT126020161403412,09/01/2015,08/31/2019,2098058,FY2020,COMPASS Elementary School Programs P.S. 64 Robert E.Simon,271,311,DYCD
8154,CT126020161403992,09/01/2015,08/31/2019,1805243,FY2020,OST Middle School NON-Target Zip Manhattan,279,311,DYCD
8155,CT126020160002101,09/01/2015,08/31/2019,1808629,FY2020,OST Programs for Middle School Students,279,560,DYCD
8157,CT126020160001666,09/01/2015,08/31/2019,1196850,FY2020,OST  Elementary School Target Zip: Queens,271,678,DYCD
8158,CT126020161404097,09/01/2015,08/31/2019,758896,FY2020,OST Elementary School Target Zip-Manhattan,279,503,DYCD
8159,CT126020160002738,09/01/2015,08/31/2019,755673,FY2020,COMPASS OST program for Middle School,279,99,DYCD
8160,CT126020160002739,09/01/2015,08/31/2019,1580740,FY2020,COMPASS OST program for Middle School,279,99,DYCD
8161,CT126020160001688,09/01/2015,08/31/2019,1967013,FY2020,OST Elementary School Target Zip: Bronx,279,673,DYCD
8162,CT126020160002732,09/01/2015,08/31/2019,1754781,FY2020,COMPASS OST program Elementary School,271,99,DYCD
8163,CT126020160002740,09/01/2018,08/31/2019,1432969,FY2020,COMPASS OST program for Middle School,279,99,DYCD
8164,CT126020160002741,09/01/2015,08/31/2019,1254921,FY2020,COMPASS OST program for Middle School,279,99,DYCD
8165,CT126020160002737,09/01/2015,08/31/2019,2047268,FY2020,COMPASS OST program Elementary School,271,99,DYCD
8166,CT126020160001689,09/01/2015,08/31/2019,1503386,FY2020,OST Elementary School Target Zip: Manhattan,279,673,DYCD
8167,CT126020160001692,09/01/2015,08/31/2019,975884,FY2020,OST Elementary School Target Zip: Brooklyn,279,227,DYCD
8168,CT126020160002387,09/01/2015,08/31/2019,2938711,FY2020,Elementary School,271,31,DYCD
8169,CT126020161401297,09/01/2015,08/31/2019,1895284,FY2020,COMPASS Renewal OST for Middle School,279,3,DYCD
8170,CT126020160003752,09/01/2015,08/31/2019,1820543,FY2020,OST Middle School Non-Target Zip: Brooklyn,279,68,DYCD
8171,CT126020160003751,09/01/2015,08/31/2019,1808396,FY2020,Out of School Time  Elementary Schools Taget Zip: Queens,271,68,DYCD
8172,CT126020160003416,09/01/2015,08/31/2019,1279235,FY2020,OST Middle School Target Zip-Brooklyn,279,409,DYCD
8173,CT126020160002417,09/01/2015,08/31/2019,2144537,FY2020,Elementary School,271,31,DYCD
8174,CT126020160003753,09/01/2015,08/31/2019,1731374,FY2020,OST Middle School Non-Target Zip: Brooklyn,271,68,DYCD
8175,CT126020160001705,09/01/2015,08/31/2019,1278116,FY2020,OST Elementary Non-Target Zip: Brooklyn,271,696,DYCD
8176,CT126020161401832,09/01/2015,08/31/2019,1294554,FY2020,OST Middle School Target Zip-Brooklyn,279,409,DYCD
8177,CT126020160002416,09/01/2015,08/31/2019,2462196,FY2020,COMPASS after school services at PS 170,271,31,DYCD
8178,CT126020161400097,09/01/2015,08/31/2019,1593480,FY2020,OST  Elementary School,271,500,DYCD
8179,CT126020161402225,09/01/2015,08/31/2019,777433,FY2020,OST Elementary School Target Zip-Manhattan,279,503,DYCD
8180,CT126020161402224,09/01/2015,08/31/2019,1811572,FY2020,OST Elementary School Target Zip-Manhattan,279,503,DYCD
8181,CT126020160002799,09/01/2015,08/31/2019,1281542,FY2020,OST Elementary and Middle School Target Zip: Bronx,279,729,DYCD
8182,CT126020160003513,09/01/2015,08/31/2019,1588218,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,271,637,DYCD
8183,CT126020160003834,09/01/2015,08/31/2019,2219142,FY2020,OST Middle School,279,500,DYCD
8184,CT126020160003832,09/01/2018,08/31/2019,1521476,FY2020,OST Middle School,279,500,DYCD
8185,CT126020160003818,09/01/2015,08/31/2019,1510766,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,279,637,DYCD
8186,CT126020161400272,09/01/2015,08/31/2019,1750682,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,271,637,DYCD
8187,CT126020160003517,09/01/2015,08/31/2019,1544689,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,271,637,DYCD
8188,CT126020160003519,09/01/2015,08/31/2019,1475202,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,271,637,DYCD
8189,CT126020160003830,09/01/2015,08/31/2019,631655,FY2020,OST Elementary School,271,500,DYCD
8190,CT126020161402223,09/01/2015,08/31/2019,1871839,FY2020,OST Elementary School Target Zip-Manhattan,279,503,DYCD
8191,CT126020160002721,09/01/2015,08/31/2019,2171082,FY2020,OST Elementary and MIddle School Target Zip: Brooklyn,271,80,DYCD
8192,CT126020160002444,09/01/2015,08/31/2019,2340115,FY2020,OST Elementary School Target Zip: Brooklyn,271,357,DYCD
8193,CT126020160002446,09/01/2015,08/31/2019,1250856,FY2020,COMPASS Renewal of FY15  OST Program for Elemen and MS Youth,271,1201,DYCD
8194,CT126020161400286,09/01/2015,08/31/2019,763645,FY2020,Youth Program/Middle School,279,633,DYCD
8195,CT126020160001984,09/01/2015,08/31/2019,2029239,FY2020,COMPASS  Renewal of FY15  OST Program for Elem and MS Youth,279,715,DYCD
8196,CT126020160002086,09/01/2015,08/31/2019,1792352,FY2020,Out of School Time Program for Elementary & Middle School Yo,279,694,DYCD
8197,CT126020160003191,09/01/2015,08/31/2019,1541716,FY2020,COMPASS Renewal OST for Middle School,279,324,DYCD
8198,CT126020160003182,09/01/2015,08/31/2019,1563277,FY2020,Comprehensive afterschool services for elementary students,271,324,DYCD
8199,CT126020160003184,09/01/2015,08/31/2019,1525384,FY2020,COMPASS Renewal OST Program,271,324,DYCD
8200,CT126020160003186,09/01/2015,08/31/2019,1495117,FY2020,COMPASS Renewal for OST Middle and Elementary School,279,324,DYCD
8201,CT126020160003194,09/01/2015,08/31/2019,819663,FY2020,COMPASS Renewal OST for MIDDLE SCHOOL,279,324,DYCD
8202,CT126020160003183,09/01/2015,08/31/2019,1559805,FY2020,COMPASS Renewal OST Program,271,324,DYCD
8203,CT126020161400066,09/01/2015,08/31/2019,1257320,FY2020,COMPASS RENEWAL OST Middle School,279,3,DYCD
8204,CT126020160003187,09/01/2015,08/31/2019,1798504,FY2020,COMPASS Renewal OST for Middle School,279,324,DYCD
8205,CT126020160001741,09/01/2015,08/31/2019,832975,FY2020,OST Elementary School Non-Target Zip: Manhattan,271,388,DYCD
8206,CT126020160003195,09/01/2015,08/31/2019,1979009,FY2020,COMPASS Renewal OST for Middle School,279,324,DYCD
8207,CT126020160003192,09/01/2015,08/31/2019,898025,FY2020,COMPASS Renewal OST for Middle School,279,324,DYCD
8208,CT126020160003185,09/01/2015,08/31/2019,1350757,FY2020,COMPASS Renewal OST Program,271,324,DYCD
8209,CT126020160003189,09/01/2015,08/31/2019,1776038,FY2020,COMPASS Renewal OST for Middle School,279,324,DYCD
8210,CT126020160002119,09/01/2015,08/31/2019,666260,FY2020,OST MIDDLE SCHOOL TARGET ZIP: MANHATTAN,279,124,DYCD
8211,CT126020160003406,09/01/2015,08/31/2019,914100,FY2020,OST Middle School Target Zip-Queens,279,331,DYCD
8212,CT126020160003193,09/01/2015,08/31/2019,1799179,FY2020,COMPASS Renewal OST for elementary and middle school,279,324,DYCD
8213,CT126020160003181,09/01/2015,08/31/2019,1552392,FY2020,COMPASS Renewal OST Program,271,324,DYCD
8214,CT126020160001698,09/01/2015,08/31/2019,2285232,FY2020,OST Elementary School Target Zip: Brooklyn,271,365,DYCD
8215,CT126020160001699,09/01/2015,08/31/2019,2127722,FY2020,OST Elementary School Target Zip: Brooklyn,271,365,DYCD
8216,CT126020161400064,09/01/2015,08/31/2019,2183513,FY2020,OST Program for Elementary and Middle School Youth,271,3,DYCD
8217,CT126020160003051,09/01/2015,08/31/2019,1582547,FY2020,Comprehensive afterschool services for elementary students,271,324,DYCD
8218,CT126020161401548,09/01/2015,08/31/2019,1807367,FY2020,Middle School Program,279,664,DYCD
8219,CT126020160002734,09/01/2015,08/31/2019,1404919,FY2020,COMPASS OST Elementary School,271,99,DYCD
8220,CT126020160002240,09/01/2015,08/31/2019,1774061,FY2020,COMPASS Renewal of FY15  OST Program for Elemen and MS Youth,279,466,DYCD
8221,CT126020160001681,09/01/2015,08/31/2019,812562,FY2020,OST Elementary School Target Zip: Queens,279,37,DYCD
8222,CT126020160001590,09/01/2015,08/31/2019,2460799,FY2020,OST Elementary School Target Zip: Queens,271,37,DYCD
8223,CT126020160003276,09/01/2015,08/31/2019,2042029,FY2020,OST Elementary School Target Zip-Bronx,271,503,DYCD
8224,CT126020160002735,09/01/2015,08/31/2019,2042183,FY2020,COMPASS OST Renewal Elementary School,271,99,DYCD
8225,CT126020160001589,09/01/2015,08/31/2019,2173190,FY2020,OST Elementary School Target Zip: Queens,271,37,DYCD
8226,CT126020160002903,09/01/2015,08/31/2019,1432516,FY2020,Out of School Time Elementary School Target Zip: Queens,271,16,DYCD
8227,CT126020160003070,09/01/2015,08/31/2019,1446868,FY2020,Out of School Time Elementary Schools Target Zip: Bronx,271,16,DYCD
8228,CT126020160002571,09/01/2015,08/31/2019,1794702,FY2020,COMPASS Renewal OST for MIDDLE SCHOOL,279,324,DYCD
8229,CT126020160001588,09/01/2015,08/31/2019,1537568,FY2020,OST Elementary School Target Zip: Queens,271,37,DYCD
8230,CT126020160002191,09/01/2015,08/31/2019,1511240,FY2020,Out of School Time Middle School Target Zip: Brooklyn,279,62,DYCD
8231,CT126020160002197,09/01/2015,08/31/2019,1811566,FY2020,Out of School Time Middle School Target Zip: Brooklyn,279,62,DYCD
8232,CT126020161400606,09/01/2015,08/31/2019,2253374,FY2020,OST Elementary School Target Zip-Staten Island,271,503,DYCD
8233,CT126020160003275,09/01/2015,08/31/2019,2181512,FY2020,OST Elementary School Target Zip-Bronx,271,503,DYCD
8234,CT126020160001611,09/01/2015,08/31/2019,1882086,FY2020,Elementary & Middle School,271,466,DYCD
8235,CT126020160001682,09/01/2015,08/31/2019,810188,FY2020,OST Elementary School Target Zip: Queens,279,37,DYCD
8236,CT126020160002736,09/01/2015,08/31/2019,2112168,FY2020,COMPASS OST program for Elementary School,271,99,DYCD
8237,CT126020160002800,09/01/2015,08/31/2019,1554092,FY2020,OST Elementary and Middle School Target Zip: Bronx,279,587,DYCD
8238,CT126020160003273,09/01/2015,08/31/2019,2038276,FY2020,OST Elementary School Target Zip-Queens,271,65,DYCD
8239,CT126020160001924,09/01/2015,08/31/2019,2867382,FY2020,OST Elementary School Target Zip: Queens,271,504,DYCD
8240,CT126020160003425,09/01/2015,08/31/2019,2678586,FY2020,OST Middle School Target Zip:Queens,279,329,DYCD
8241,CT126020160001587,09/01/2015,08/31/2019,2225969,FY2020,OST Elementary School Target Zip: Queens,271,37,DYCD
8242,CT126020160003190,09/01/2015,08/31/2019,1624229,FY2020,COMPASS Renewal OST for MIDDLE SCHOOL,279,324,DYCD
8243,CT126020161400331,09/01/2015,08/31/2019,845148,FY2020,OST program Elementary School,271,507,DYCD
8244,CT126020160002798,09/01/2015,08/31/2019,2495850,FY2020,OST Elementary and Middle School Target Zip: Brooklyn,271,526,DYCD
8245,CT126020161400605,09/01/2015,08/31/2019,1658816,FY2020,OST Elementary School Target Zip-Manhattan,271,503,DYCD
8246,CT126020160003274,09/01/2015,08/31/2019,2028416,FY2020,OST Elementary School Target Zip-Manhattan,271,503,DYCD
8247,CT126020160003709,09/01/2015,08/31/2019,1863258,FY2020,COMPASS  Renewal of FY 2015  OST Program for Elementary and,279,6,DYCD
8248,CT126020160001925,09/01/2015,08/31/2019,1362947,FY2020,OST Middle School Non-Target Zip: Queens,279,504,DYCD
8249,CT126020160001926,09/01/2015,08/31/2019,2034602,FY2020,OST Middle School Non-Target Zip: Queens,279,504,DYCD
8250,CT126020160002443,09/01/2015,08/31/2019,2044849,FY2020,Out of School Time Elementary School Non-Target Zip: Bklyn,271,16,DYCD
8251,CT126020160002434,09/01/2015,08/31/2019,1648395,FY2020,Out of School Time Middle School Target Zip: Queens,279,16,DYCD
8252,CT126020160002438,09/01/2015,08/31/2019,1617487,FY2020,Out of School Time Middle School Target Zip: Queens,279,16,DYCD
8253,CT126020160001586,09/01/2015,08/31/2019,2272471,FY2020,OST Program for Elementary School Youth,271,37,DYCD
