site_id,provider_id,program_id,contract_id,agency_name,bbl,bin,community_board,council_district,latitude,longitude,nta,census_tract,catchment_type,catchment_zone,catchment_intersection_1,catchment_intersection_2,fixed_address,address_1,address_2,borough,city,state,postcode,site_name,site_budget,notes,accepts_dropins,language_taxonomy,service_taxonomy,population_taxonomy,service_setting_taxonomy,bp_category,bp_population,capacity,capacity_units,serves_food,catchment_description,state_senate_district,state_assembly_district
4829,655,279,2408,DYCD,2028270001,2007902,205,14,40.848851,-73.908314,BX41,23301,community district,"[""bx05""]",,,true,1865 Morris Avenue,,bronx,bronx,NY,10453,Young Women's Leadership School of the Bronx,,Young Women's Leadership School of the Bronx,false,"[""english"",""spanish""]","[""life skills""]",,"[""school""]",,,134,seats,false,Bronx CD 005,33,86
4830,655,279,1314,DYCD,4005420008,4440035,401,22,40.771214,-73.924591,QN71,69,community district,"[""qn01""]",,,true,23-15 NEWTOWN AVENUE,,queens,astoria,NY,11102,"Young Women's Leadership School, Astoria",,"Young Women's Leadership School, Astoria",false,"[""english"",""spanish""]","[""life skills""]",,"[""school""]",,,90,seats,false,Queens CD 001,12,36
4831,466,279,2444,DYCD,4097070048,4207510,408,24,40.707527,-73.806412,QN35,236,community district,"[""qn08""]",,,true,150-91 87 ROAD,,queens,jamaica,NY,11432,"Young Women's Leadership School, Queens",,,false,,,,"[""school""]",,,60,seats,false,Queens CD 008,11,24
4832,466,279,2444,DYCD,4097070048,4207510,408,24,40.707527,-73.806412,QN35,236,community district,"[""qn08""]",,,true,150-91 87 ROAD,,queens,jamaica,NY,11432,"Young Women's Leadership School, Queens",,,false,,,,"[""school""]",,,75,seats,false,Queens CD 008,11,24
4833,2346,264,6720,DYCD,1016670043,1079303,111,8,40.799065,-73.938624,MN34,188,community district,"[""mn11""]",,,true,206 East 118th Street,,manhattan,new york,NY,10035,"Youth Action Programs and Homes, Inc",,"Youth Action Programs and Homes, Inc",false,,,,,,,,seats,false,Manhattan CD 011,29,68
4834,2564,264,7401,DYCD,2024600001,2002802,204,16,40.827831,-73.922077,BX14,18301,community district,"[""bx04""]",,,true,900 Grand Concourse,,bronx,bronx,NY,10451,Youth Ambassadors Program Capitol,,Youth Ambassadors Program Capitol,false,,,,,,,,seats,false,Bronx CD 004,32,77
4835,673,266,1878,DYCD,4155370147,4297967,414,31,40.605092,-73.752056,QN15,103202,community district,"[""qn14""]",,,true,16-00 CENTRAL AVENUE,,queens,far rockaway,NY,11691,Youth Center,,Youth Center,false,"[""spanish""]","[""life skills"",""mental health services""]",,,,,,seats,false,Queens CD 014,10,31
4836,816,264,7675,DYCD,2027390015,2005939,202,17,40.816486,-73.890277,BX27,93,community district,"[""bx02""]",,,true,1231 Lafayette Avenue,,bronx,bronx,NY,10474,Youth Development Programming,,Youth Development Programming,false,,,,,,,,seats,false,Bronx CD 002,32,85
4837,512,282,2188,DYCD,5010030010,5023694,501,49,40.639969,-74.131841,SI28,207,community district,"[""si01""]",,,true,27 Port Richmond Avenue,,staten is,staten island,NY,10302,Youth Drop In 27 Port Richmond Avenue,,Youth Drop In 27 Port Richmond Avenue,false,"[""english"",""spanish""]",,,,,,190,seats,false,Richmond CD 001,23,61
4838,3038,264,10429,DYCD,3006650068,3009822,307,38,40.657765,-73.999557,BK32,101,community district,"[""bk07""]",,,true,181A 29 Street,,brooklyn,brooklyn,NY,11232,Youth Service League Inc,,Youth Service League Inc,false,,,,,,,,seats,false,Brooklyn CD 007,20,51
4839,282,264,361,DYCD,1008970016,1082121,106,2,40.733652,-73.985051,MN21,48,community district,"[""mn06""]",,,true,15 Rutherford Place,,manhattan,new york,NY,10003,"YOUTH SERVICE OPPORTUNITIES PROJECT, INC",,"YOUTH SERVICE OPPORTUNITIES PROJECT, INC",false,,,,,,,,seats,false,Manhattan CD 006,28,74
4840,673,264,7090,DYCD,2046750020,2058396,212,12,40.880873,-73.860904,BX44,390,community district,"[""bx12""]",,,true,3710 BARNES AVENUE,,bronx,bronx,NY,10467,Youth Social justice Corps,,Youth Social justice Corps,false,,,,,,,,seats,false,Bronx CD 012,36,83
4841,254,264,322,DYCD,3030580001,3338415,301,34,40.705417,-73.948254,BK90,511,community district,"[""bk01""]",,,true,25 Boerum St,,brooklyn,brooklyn,NY,11206,Youth Sports League,,Youth Sports League,false,,,,,,,,seats,false,Brooklyn CD 001,18,53
4842,885,289,3547,DYCD,2031520060,2013591,205,15,40.860823,-73.898009,BX05,23702,community district,"[""bx05""]",,,true,2432 Grand Concourse,,bronx,bronx,NY,10458,YTN,,,false,,,,,,,,seats,false,Bronx CD 005,33,86
4843,413,287,2340,DYCD,4053750006,4583346,407,20,40.757856,-73.819077,QN52,861,community district,"[""qn07""]",,,true,42-07 Parsons Boulevard,,queens,flushing,NY,11355,YWCA of Queens,,YWCA of Queens,false,"[""english"",""chinese-cantonese"",""chinese-mandarin""]",,,,,,58,seats,false,Queens CD 007,16,40
4844,413,283,1973,DYCD,4053750006,4583346,407,20,40.757856,-73.819077,QN52,861,community district,"[""qn07""]",,,true,42-07 Parsons Boulevard,,queens,flushing,NY,11355,YWCA of Queens,,YWCA of Queens,false,,,,,,,,seats,false,Queens CD 007,16,40
4845,177,264,214,DYCD,5075900041,5087220,503,51,40.534657,-74.235991,SI11,226,community district,"[""si03""]",,,true,4411 Arthur Kill Road,,staten is,staten island,NY,10309,"Zimmer Club Youth Conservation Program of Staten Island, Inc.",,"Zimmer Club Youth Conservation Program of Staten Island, Inc.",false,,,,,,,,seats,false,Richmond CD 003,24,62
4846,389,264,527,DYCD,4103810080,4221054,412,27,40.691874,-73.763993,QN08,398,community district,"[""qn12""]",,,true,188-03 Linden Blvd,,queens,saint albans,NY,11412,"ZMI Foundation, Inc.",,"ZMI Foundation, Inc.",false,,,,,,,,seats,false,Queens CD 012,14,33
4847,232,263,3061,DYCD,1020420035,1060726,110,9,40.819766,-73.944433,MN03,22102,community district,"[""mn10""]",,,true,301 West  140 Street,,manhattan,new york,NY,10030,.  PS/MS 123,,.  PS/MS 123,false,"[""english"",""spanish""]","[""education supports"",""family finding"",""unspecified"",""food services"",""life skills"",""mental health services""]",,,,,300,seats,false,Manhattan CD 010,30,70
4848,632,311,3444,DOHMH,2028760082,2008825,205,14,40.847591,-73.91947,BX36,21502,community district,"[""bx05""]",,,true,1628 University Avenue,,bronx,bronx,NY,10453,Supported SRO,,7320 Days,false,,,,,,,,,false,,29,77
4849,37,313,3413,DOHMH,4083520001,4173012,411,23,40.760588,-73.72288,QN45,152902,community district,"[""qn11""]",,,true,59-28 Little Neck Parkway,Ground Floor,queens,little neck,NY,11362,Clinic Treatment,,10000 Visits,false,,,,,,,,,false,,11,26
4850,31,311,3454,DOHMH,3050590051,3116108,314,40,40.652829,-73.962501,BK42,50804,community district,"[""bk14""]",,,true,97 Crooke Avenue,,brooklyn,brooklyn,NY,11225,97 Crooke,,11680 Days,false,,,,,,,,,false,,21,42
4851,698,311,3415,DOHMH,2032560005,2015674,208,14,40.870539,-73.904169,BX28,273,community district,"[""bx08""]",,,true,2701 Kingsbridge Terrace,,bronx,bronx,NY,10463,Kingsbridge Vets II,,16836 Days,false,,,,,,,,,false,,33,78
4852,512,183,3431,DOHMH,5000050065,5000027,501,49,40.641112,-74.076825,SI22,3,community district,"[""si01""]",,,true,25 Central Avenue,,staten is,staten island,NY,10301,CSS Mental Health Drop In,,13747 Visits,false,,,,,,,,,false,,23,61
4853,218,385,3439,DOHMH,3052510011,3121674,314,45,40.634693,-73.949635,BK42,786,community district,"[""bk14""]",,,true,1463 Flatbush Avenue,,brooklyn,brooklyn,NY,11210,Medically Supervised Outpatient,,,false,,,,,,,,,false,,21,42
4854,522,311,3442,DOHMH,1002860006,1003709,103,1,40.713695,-73.986412,MN28,201,community district,"[""mn03""]",,,true,219 Henry Street,,manhattan,new york,NY,10002,219 Henry Street Supportive SRO,,8030 Days,false,,,,,,,,,false,,26,65
4855,692,311,3414,DOHMH,2032040009,2014427,207,14,40.865045,-73.901556,BX30,265,community district,"[""bx07""]",,,true,2516 Grand Avenue,,bronx,bronx,NY,10468,Grand Ave. HSN II,,2920 Days,false,,,,,,,,,false,,33,78
4856,171,328,3452,DOHMH,3022750001,3061499,301,33,40.700889,-73.944774,BK75,507,community district,"[""bk01""]",,,true,113 Throop Ave.,2nd Floor,brooklyn,brooklyn,NY,11206,Life is Precious,,29 Contacts,false,,,,,,,,,false,,18,53
4857,692,311,3416,DOHMH,2026900027,2102490,202,17,40.821325,-73.900006,BX33,12901,community district,"[""bx02""]",,,true,870 East 162nd Street,,bronx,bronx,NY,10459,Archie's Place,,20440 Days,false,,,,,,,,,false,,32,79
4858,709,311,3434,DOHMH,2028140008,2127530,205,15,40.849346,-73.90279,BX41,381,community district,"[""bx05""]",,,true,304 Echo Place,,bronx,bronx,NY,10468,304 Echo Place,,18250 Days,false,,,,,,,,,false,,33,86
4859,315,311,3425,DOHMH,3014520005,3395213,316,41,40.673885,-73.919496,BK79,303,community district,"[""bk16""]",,,true,403 Howard Avenue,,brooklyn,brooklyn,NY,11233,Hunterfly Trace Residence,,20130 Days,false,,,,,,,,,false,,25,55
4860,953,306,3440,DOHMH,1008040001,1015097,105,3,40.747629,-73.99306,MN17,95,community district,"[""mn05""]",,,true,333 7th Avenue,9th Floor,manhattan,new york,NY,10001,Home Care,,54098 Hours,false,,,,,,,,,false,,27,75
4861,952,387,3429,DOHMH,1007850007,1014422,105,3,40.752358,-73.991774,MN17,109,community district,"[""mn05""]",,,true,261 West 35 Street,9th Floor,manhattan,new york,NY,10001,Job Placement Initiative - Manhattan,,,false,,,,,,,,,false,,31,75
4862,709,311,3410,DOHMH,2033060001,2017191,207,11,40.871976,-73.887365,BX05,413,community district,"[""bx07""]",,,true,2950 Grand Concourse,,bronx,bronx,NY,10458,Grand Concourse,,18666 Days,false,,,,,,,,,false,,34,78
4863,954,311,3441,DOHMH,1010700034,1088934,104,3,40.759711,-73.995697,MN13,117,community district,"[""mn04""]",,,true,502 West 42nd Street,,manhattan,new york,NY,10036,500 West 42nd Street,,6954 Days,false,,,,,,,,,false,,27,75
4864,397,379,3424,DOHMH,1000220024,1000813,101,1,40.706449,-74.012761,MN25,9,community district,"[""mn01""]",,,true,50 Broadway,19th Floor,manhattan,new york,NY,10004,Coordinated Children's Services Initiative,,1755 Hours,false,,,,,,,,,false,,26,65
4865,709,311,3430,DOHMH,2033560099,2018639,207,11,40.87927,-73.873361,BX43,431,community district,"[""bx07""]",,,true,3525 Hull Avenue,,bronx,bronx,NY,10467,Hull Avenue,,3660 Days,false,,,,,,,,,false,,36,81
4866,950,311,3405,DOHMH,1017830005,1054517,111,8,40.799065,-73.938585,MN34,188,community district,"[""mn11""]",,,true,209 East 118th Street,,manhattan,new york,NY,10035,"Columba Hall, Gema Hall, Ega Hall",,14274 Days,false,,,,,,,,,false,,30,68
4867,476,299,3409,DOHMH,1007870072,1014467,105,3,40.754164,-73.990356,MN17,109,community district,"[""mn05""]",,,true,256 West 38th Street,2nd floor,manhattan,new york,NY,10018,Transitional Employment,,360 Hours,false,,,,,,,,,false,,31,75
4868,730,311,3402,DOHMH,3037820140,3401200,305,42,40.666445,-73.900256,BK85,1134,community district,"[""bk05""]",,,true,350 Snediker Avenue,,brooklyn,brooklyn,NY,11233,Genesis Neighborhood Plaza II,,17934 Days,false,,,,,,,,,false,,19,60
4869,730,329,3422,DOHMH,3015037501,3414048,316,41,40.684159,-73.912683,BK79,373,community district,"[""bk16""]",,,true,1676 Broadway,Ground Floor,brooklyn,brooklyn,NY,11233,Assisted Competitive Employment,,90 Hours,false,,,,,,,,,false,,25,55
4870,730,311,3404,DOHMH,3038750054,3389796,305,42,40.656357,-73.896559,BK82,1098,community district,"[""bk05""]",,,true,373 DeWitt Avenue,,brooklyn,brooklyn,NY,11207,DeWitt Supported SRO,,4026 Days,false,,,,,,,,,false,,19,60
4871,676,381,3294,DOHMH,1016600003,1052456,111,8,40.794319,-73.942659,MN34,180,community district,"[""mn11""]",,,true,2009 Third Avenue,,manhattan,new york,NY,10029,Community Residential,,,false,,,,,,,,,false,,29,68
4872,720,311,3401,DOHMH,3003890023,3005989,302,33,40.682939,-73.980783,BK38,127,community district,"[""bk02""]",,,true,334 Bergen Street,,brooklyn,brooklyn,NY,11217,Bergen Street Residence,,21228 Days,false,,,,,,,,,false,,25,52
4873,720,311,3401,DOHMH,3010057502,3022136,306,39,40.668425,-73.984745,BK37,137,community district,"[""bk06""]",,,true,357 9th Street,,brooklyn,brooklyn,NY,11215,YMCA Community House,,21960 Days,false,,,,,,,,,false,,21,52
4874,720,311,3401,DOHMH,3001850019,3000979,302,33,40.685524,-73.98124,BK38,39,community district,"[""bk02""]",,,true,510 Atlantic Avenue,,brooklyn,brooklyn,NY,11217,Muhlenberg Residence,,21960 Days,false,,,,,,,,,false,,25,52
4875,557,311,3390,DOHMH,1007200025,1012681,104,3,40.74694,-74.004399,MN13,93,community district,"[""mn04""]",,,true,443 West 22nd Street,,manhattan,new york,NY,10011,Frederic Fleming House,,17155 Days,false,,,,,,,,,false,,27,75
4876,557,311,3390,DOHMH,1012330011,1081052,107,6,40.788095,-73.97669,MN12,171,community district,"[""mn07""]",,,true,2345 Broadway,,manhattan,new york,NY,10024,Euclid Hotel,,29200 Days,false,,,,,,,,,false,,31,67
4877,557,311,3390,DOHMH,1019140026,1057985,110,9,40.810799,-73.944766,MN03,224,community district,"[""mn10""]",,,true,109 West 129th Street,,manhattan,new york,NY,10027,129th Street Residence,,16425 Days,false,,,,,,,,,false,,30,70
4878,670,311,3399,DOHMH,3020330001,3395153,302,35,40.696817,-73.97058,BK68,211,community district,"[""bk02""]",,,true,40 Vanderbilt Avenue,,brooklyn,brooklyn,NY,11205,Navy Green - SRO,,21535 Days,false,,,,,,,,,false,,25,50
4879,878,311,3359,DOHMH,1020400006,1076718,110,9,40.828181,-73.937011,MN03,236,community district,"[""mn10""]",,,true,267-269 West 154th Street,,manhattan,new york,NY,10039,True Colors Residence,,6570 Days,false,,,,,,,,,false,,30,71
4880,741,311,3367,DOHMH,3013680040,3402592,308,36,40.672986,-73.925914,BK61,347,community district,"[""bk08""]",,,true,1534 Prospect Place,,brooklyn,brooklyn,NY,11213,St. Mary's Supported SRO,,18250 Days,false,,,,,,,,,false,,25,55
4881,670,311,3370,DOHMH,3020440013,3257033,302,35,40.693376,-73.972936,BK68,18501,community district,"[""bk02""]",,,true,105 Carlton Avenue,,brooklyn,brooklyn,NY,11205,BCHS - Oak Hall,,4380 Days,false,,,,,,,,,false,,25,50
4882,670,311,3370,DOHMH,3020440013,3257033,302,35,40.693376,-73.972936,BK68,18501,community district,"[""bk02""]",,,true,105 Carlton Avenue,,brooklyn,brooklyn,NY,11205,Oak Hall,,13870 Days,false,,,,,,,,,false,,25,50
4883,683,325,3373,DOHMH,2026000142,2004085,201,8,40.811805,-73.904601,BX39,31,community district,"[""bx01""]",,,true,512 Southern Boulevard,,bronx,bronx,NY,10455,Lantern House,,12245 Visits,false,,,,,,,,,false,,29,84
4884,560,310,3395,DOHMH,1016620001,1080705,111,8,40.79804,-73.939936,MN34,180,community district,"[""mn11""]",,,true,2089 Third Avenue,,manhattan,new york,NY,10029,Manhattan Children's Non-Medicaid Care Coordination,,,false,,,,,,,,,false,,30,68
4885,289,298,3360,DOHMH,1008090045,1015199,105,3,40.749349,-73.988747,MN17,101,community district,"[""mn05""]",,,true,105 West 33rd Street,9th Floor,manhattan,new york,NY,10120,Recreation Services,,6073 Visits,false,,,,,,,,,false,,27,75
4886,289,298,3360,DOHMH,2038310036,2027114,209,18,40.833759,-73.84516,BX59,96,community district,"[""bx09""]",,,true,1241 Zerega Avenue,,bronx,bronx,NY,10462,Bronx Adult Weekend Respite,,499 Visits,false,,,,,,,,,false,,34,82
4887,289,298,3360,DOHMH,1008090045,1015199,105,3,40.749349,-73.988747,MN17,101,community district,"[""mn05""]",,,true,105 West 33rd Street,9th Floor,manhattan,new york,NY,10120,Manhattan Adult Weekend Respite,,499 Visits,false,,,,,,,,,false,,27,75
4888,289,298,3360,DOHMH,4062850029,4138234,411,19,40.759729,-73.771705,QN46,1467,community district,"[""qn11""]",,,true,211-11 Northern Blvd,,queens,bayside,NY,11361,Queens Adult Weekend Respite,,500 Visits,false,,,,,,,,,false,,11,26
4889,885,325,3369,DOHMH,1017740067,1054493,111,9,40.805504,-73.938033,MN34,196,community district,"[""mn11""]",,,true,104-106 East 126th St.,Suite 4D,manhattan,new york,NY,10035,The Chelton Loft,,10039 Visits,false,,,,,,,,,false,,30,68
4890,159,312,3388,DOHMH,1017750001,1054495,111,9,40.80582,-73.938463,MN34,242,community district,"[""mn11""]",,,true,1841 Park Avenue,,manhattan,new york,NY,10035,School Response Team Program,,4339 Hours,false,,,,,,,,,false,,30,68
4891,221,299,3353,DOHMH,3002650043,3002549,302,33,40.692313,-73.9911,BK09,9,community district,"[""bk02""]",,,true,50 Court Street,Suite 1012,brooklyn,brooklyn,NY,11201,Transitional Employment,,2400 Hours,false,,,,,,,,,false,,26,52
4892,395,311,3362,DOHMH,1017450005,1076434,111,9,40.802263,-73.944274,MN34,184,community district,"[""mn11""]",,,true,22 East 119th Street,,manhattan,new york,NY,10035,East 119th Street Veterans SRO (Congregate),,19398 Days,false,,,,,,,,,false,,30,68
4893,948,298,3385,DOHMH,3077140041,3212715,318,46,40.612406,-73.94024,BK45,640,community district,"[""bk18""]",,,true,3108 Quentin Road,,brooklyn,brooklyn,NY,11234,Saturday Respite Recreation,,528 Visits,false,,,,,,,,,false,,22,59
4894,948,298,3385,DOHMH,3058620034,3145139,310,43,40.63682,-74.026187,BK31,68,community district,"[""bk10""]",,,true,260 68th Street,,brooklyn,brooklyn,NY,11220,Social Rehabilitation,,6000 Visits,false,,,,,,,,,false,,22,51
4895,266,310,3356,DOHMH,1007610033,1013622,104,3,40.754296,-73.991944,MN13,111,community district,"[""mn04""]",,,true,545 8th Avenue,9th Floor,manhattan,new york,NY,10018,Non-Medicaid Care Coordination - Manhattan (Adult),,648 Contacts,false,,,,,,,,,false,,27,75
4896,395,311,3343,DOHMH,2031650010,2127427,205,14,40.860242,-73.899488,BX40,23703,community district,"[""bx05""]",,,true,2388 Creston Avenue,,bronx,bronx,NY,10468,Supported SRO - Creston Avenue Residence,,7320 Days,false,,,,,,,,,false,,33,86
4897,691,308,3278,DOHMH,4041830075,4099356,407,19,40.781696,-73.825082,QN23,907,,,,,true,142-02 20th Avenue,3rd Floor,queens,whitestone,NY,11351,Supported Housing,,6588 Days,false,,,,,,,,,false,,11,27
4898,945,298,3358,DOHMH,4076100056,4162216,411,23,40.748401,-73.757802,QN42,1367,community district,"[""qn11""]",,,true,61-35 220th Street,,queens,oakland gardens,NY,11364,Unified Recreation Program,,1440 Visits,false,,,,,,,,,false,,16,25
4899,884,311,3351,DOHMH,2025510040,2119743,201,8,40.804991,-73.913179,BX39,2702,community district,"[""bx01""]",,,true,637 East 138th Street,,bronx,bronx,NY,10454,"Supported SRO - Population G, 50 Units",,18300 Days,false,,,,,,,,,false,,29,84
4900,884,311,3351,DOHMH,2025510030,2127488,201,8,40.805762,-73.912863,BX39,2702,community district,"[""bx01""]",,,true,616 East 139th Street,,bronx,bronx,NY,10454,"Supported SRO - Population A, 70 units",,25620 Days,false,,,,,,,,,false,,29,84
4901,463,311,3341,DOHMH,2030680077,2119194,206,17,40.847777,-73.891985,BX17,373,community district,"[""bx06""]",,,true,614 East 179th Street,,bronx,bronx,NY,10457,"Lenniger Residences, L.P.",,21170 Days,false,,,,,,,,,false,,33,79
4902,463,311,3341,DOHMH,2030690101,2119193,206,15,40.847714,-73.891812,BX17,373,community district,"[""bx06""]",,,true,623 East 179th Street,,bronx,bronx,NY,10457,"Lenniger Residences, L.P.",,21170 Days,false,,,,,,,,,false,,33,86
4903,946,310,3363,DOHMH,2024610094,2002823,204,16,40.830874,-73.920473,BX14,18301,community district,"[""bx04""]",,,true,1020 Grand Concourse,,bronx,bronx,NY,10451,Non-Medicaid Care Coordination - Bronx (Adult),,240 Contacts,false,,,,,,,,,false,,32,77
4904,315,311,3344,DOHMH,2024070023,2116638,203,17,40.82418,-73.913854,BX35,141,community district,"[""bx03""]",,,true,863 Melrose Avenue,,bronx,bronx,NY,10451,Jasper Hall Supported Housing,,10980 Days,false,,,,,,,,,false,,32,79
4905,315,311,3338,DOHMH,2024070023,2116638,203,17,40.82418,-73.913854,BX35,141,community district,"[""bx03""]",,,true,863 Melrose Avenue,,bronx,bronx,NY,10451,Jasper Hall Supported Housing,,6222 Days,false,,,,,,,,,false,,32,79
4906,218,311,3300,DOHMH,3011300075,3027676,308,35,40.680048,-73.967238,BK64,203,community district,"[""bk08""]",,,true,683 Dean Street,,brooklyn,brooklyn,NY,11238,Supported SRO at Caring Communities,,16790 Days,false,,,,,,,,,false,,25,57
4907,278,311,3311,DOHMH,3050880030,3413702,317,40,40.652584,-73.950731,BK60,820,community district,"[""bk17""]",,,true,226 Linden Blvd,,brooklyn,brooklyn,NY,11226,Ruby's Place,,21960 Days,false,,,,,,,,,false,,20,43
